MANHATTAN,BRONX,BROOKLYN,QUEENS,STATEN_ISLAND,PERCENT_WHITE,MEDIAN_INCOME,POPULATION_DENSITY,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,LAND_SQUARE_FEET,SALE_PRICE,SERVICES_COUNT,COOP,CONDO,FAMILY_DWELLING,ELEVATOR
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5000,675000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,589000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2240,540000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3103,10000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1400,465000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,505000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,7000,650000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,7018,760000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2448,550000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5070,573000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5070,572000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5600,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,9540,10,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1616,580000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1818,577000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4724,545000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,680000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6895,759000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3657,685000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1932,360000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2671,701574,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,400000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,7000,705000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,3550,880000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,3219,650000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4700,959000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,2600,625000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,1.0,1956,530000,0.0,0,0,0,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5400,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6900,675000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3360,725000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3040,585000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2025,570000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4662,678000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2625,169000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3150,614000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1125,492000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3040,670000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3240,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3400,615000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3600,997885,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3825,555000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,555000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2850,520000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2850,770000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,450000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,465000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,679000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4500,739000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3600,565000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3600,450000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5440,650000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3600,496500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3375,565000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2400,665000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,640,476000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,500,440000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,660,445000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1272,490000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1008,470000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,476,345000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5360,830000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,800000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,580000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3800,575000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5950,490000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3400,880000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,720000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4900,600000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3742,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,7300,225456,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2720,647500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1690,595000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,620000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3800,765000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,10,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2375,570000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,400000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5000,762000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4800,590000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3900,507000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3300,640000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,585000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,558000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6300,575000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,625000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6000,680000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6000,752500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,600000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2000,350000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4094,770000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,630000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3340,749000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4219,1125000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2375,515000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5460,740000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3900,540000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,540000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5734,610000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3800,690000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5000,621888,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4002,740000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5977,720000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2800,525000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2800,650000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2800,488000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2800,684950,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2800,150000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4280,770000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4760,855000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1584,475000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1584,575000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,790000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2716,635000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5000,675000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5000,539673,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,635000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2450,290000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,530000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,530000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6000,750000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,715000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4600,665000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,760000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,290000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,5841,780000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,1075000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4790,916000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,3080,410000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,3000,680000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,3000,590000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,3400,799999,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,8500,792000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4700,810000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4700,95000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4550,725000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4200,855000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,5000,962000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,5000,850000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,387500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,700000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,1120000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,997885,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,997885,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4720,750000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4350,955000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4940,461370,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,5559,920000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,800000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4620,875000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,5600,1099710,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,997885,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4720,899000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4770,910000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4760,888000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4800,920000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4500,940000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,2760,648000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,965301,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4000,750000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,2.0,0.0,4400,395000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,6.0,0.0,7875,1241000,0.0,0,0,0,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,3.0,1.0,2523,900000,0.0,1,0,0,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,1.0,4928,10,0.0,0,0,0,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,2.0,5544,10,0.0,0,0,0,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,1.0,3045,586750,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4320,500000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,1.0,6360,575000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3780,545000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,595000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,595000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4142,300000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4342,675000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,1.0,5609,625000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2755,602000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3276,585000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2369,550000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6300,10,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2400,542000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2000,570000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6000,775000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6954,530000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2625,600500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,550000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,685000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,700000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,720000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,540000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6300,487500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2000,519900,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,671000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,545000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6000,790000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4400,745000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,5754,625000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4100,500000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2496,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3568,595000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3122,560000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,880,422500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2750,733140,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2750,733140,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1399,460000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,868,455000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2158,245666,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2898,600000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2430,601000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1465,480000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,875000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3900,860000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,780000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2678,638000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2800,660000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,685000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,710000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,665000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3500,745000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,715000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,735000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,865000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,715000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,799000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2884,649000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3840,625000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2575,649000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3104,640000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3009,652000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3100,710000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2466,525000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2200,545000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2466,642000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2000,545000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,1500,470000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2000,520000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,627500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,534000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2548,530000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3000,710000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2100,536500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,6000,585000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,605000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,587000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3050,607500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,627500,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2970,595000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2332,644000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2280,505000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,608000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,3200,575000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,4000,780000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2500,585000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2700,649000,0.0,0,0,1,0
0,0,0,0,1,75.88936966436674,90306.0,6235.0,1.0,0.0,2700,629000,0.0,0,0,1,0
